"Organization","Recommendation","Work.experience","GPA","Achievement","Student.id","confidence(y)","confidence(n)","prediction(Status)"
0.0,0.0,1.0,0.6857142857142855,0.2,8349,1.0,0.0,"y"
1.0,0.0,0.0,0.4285714285714288,0.0,8350,0.0,1.0,"n"
0.0,0.0,0.0,0.4285714285714288,0.0,8351,0.0,1.0,"n"
1.0,1.0,1.0,0.7857142857142859,0.6,8352,1.0,0.0,"y"
0.0,0.0,1.0,0.2714285714285719,0.0,8353,0.0,1.0,"n"
0.0,1.0,0.0,0.9571428571428574,0.6,8354,1.0,0.0,"y"
1.0,0.0,1.0,0.4714285714285714,0.2,8355,0.0,1.0,"n"
1.0,0.0,1.0,0.11428571428571435,0.2,8356,0.0,1.0,"n"
1.0,0.0,0.0,0.15714285714285756,0.2,8357,0.0,1.0,"n"
1.0,1.0,1.0,0.014285714285714611,0.0,8358,0.0,1.0,"n"
1.0,1.0,1.0,0.6142857142857143,0.6,8359,1.0,0.0,"y"
1.0,0.0,1.0,0.014285714285714611,0.2,8360,0.0,1.0,"n"
0.0,0.0,0.0,0.12857142857142898,0.2,8361,0.0,1.0,"n"
0.0,0.0,1.0,0.32857142857142846,0.2,8362,0.0,1.0,"n"
1.0,1.0,1.0,0.9000000000000002,0.4,8363,1.0,0.0,"y"
0.0,0.0,0.0,0.32857142857142846,0.0,8364,0.0,1.0,"n"
1.0,1.0,0.0,0.7571428571428573,1.0,8365,1.0,0.0,"y"
1.0,0.0,0.0,0.17142857142857154,0.0,8366,0.0,1.0,"n"
0.0,0.0,1.0,0.15714285714285756,0.2,8367,0.0,1.0,"n"
0.0,1.0,0.0,0.17142857142857154,0.2,8368,0.0,1.0,"n"
0.0,1.0,1.0,0.7999999999999998,0.4,8369,1.0,0.0,"y"
0.0,0.0,0.0,0.7714285714285712,0.8,8370,1.0,0.0,"y"
1.0,1.0,0.0,0.7571428571428573,0.4,8371,1.0,0.0,"y"
0.0,0.0,1.0,0.48571428571428604,0.0,8372,0.0,1.0,"n"
0.0,0.0,0.0,0.4714285714285714,0.0,8373,0.0,1.0,"n"
1.0,1.0,0.0,0.5428571428571431,1.0,8374,1.0,0.0,"y"
1.0,1.0,1.0,0.0,0.2,8375,0.0,1.0,"n"
0.0,0.0,1.0,0.3857142857142856,0.2,8376,0.0,1.0,"n"
0.0,0.0,1.0,0.41428571428571426,0.2,8377,0.0,1.0,"n"
0.0,0.0,0.0,0.48571428571428604,0.0,8378,0.0,1.0,"n"
1.0,0.0,0.0,0.08571428571428577,0.0,8379,0.0,1.0,"n"
0.0,0.0,1.0,0.2857142857142859,0.2,8380,0.0,1.0,"n"
1.0,0.0,1.0,0.20000000000000012,0.2,8381,0.0,1.0,"n"
0.0,1.0,1.0,0.14285714285714296,0.2,8382,0.0,1.0,"n"
0.0,0.0,1.0,0.12857142857142898,0.0,8383,0.0,1.0,"n"
0.0,0.0,1.0,0.4285714285714288,0.2,8384,0.0,1.0,"n"
1.0,1.0,0.0,0.20000000000000012,0.2,8385,0.0,1.0,"n"
0.0,1.0,1.0,0.7000000000000002,0.8,8386,1.0,0.0,"y"
1.0,0.0,1.0,0.08571428571428577,0.0,8387,0.0,1.0,"n"
0.0,1.0,0.0,0.985714285714286,0.6,8388,1.0,0.0,"y"
0.0,1.0,0.0,0.985714285714286,0.4,8389,1.0,0.0,"y"
1.0,1.0,1.0,0.7000000000000002,0.8,8390,1.0,0.0,"y"
0.0,1.0,1.0,0.9714285714285714,0.8,8391,1.0,0.0,"y"
0.0,0.0,1.0,0.15714285714285756,0.2,8392,0.0,1.0,"n"
0.0,1.0,0.0,0.8142857142857145,1.0,8393,1.0,0.0,"y"
1.0,1.0,1.0,0.32857142857142846,0.0,8394,0.0,1.0,"n"
0.0,1.0,1.0,0.9428571428571428,1.0,8395,1.0,0.0,"y"
0.0,1.0,1.0,0.8571428571428571,0.8,8396,1.0,0.0,"y"
0.0,0.0,0.0,0.17142857142857154,0.0,8397,0.0,1.0,"n"
0.0,0.0,1.0,0.4714285714285714,0.2,8398,0.0,1.0,"n"
1.0,0.0,1.0,0.37142857142857166,0.2,8399,0.0,1.0,"n"
1.0,0.0,0.0,0.0,0.2,8400,0.0,1.0,"n"
1.0,1.0,1.0,0.7285714285714288,1.0,8401,1.0,0.0,"y"
0.0,0.0,0.0,0.5857142857142857,0.8,8402,1.0,0.0,"y"
0.0,1.0,0.0,0.985714285714286,0.6,8403,1.0,0.0,"y"
0.0,1.0,1.0,0.18571428571428614,0.2,8404,0.0,1.0,"n"
0.0,0.0,0.0,0.4714285714285714,0.0,8405,0.0,1.0,"n"
1.0,0.0,1.0,0.057142857142857176,0.2,8406,0.0,1.0,"n"
1.0,1.0,1.0,0.9571428571428574,0.6,8407,1.0,0.0,"y"
0.0,1.0,1.0,0.5857142857142857,0.4,8408,1.0,0.0,"y"
0.0,1.0,1.0,0.6000000000000004,0.2,8409,1.0,0.0,"y"
1.0,0.0,0.0,0.32857142857142846,0.0,8410,0.0,1.0,"n"
0.0,0.0,0.0,0.17142857142857154,0.0,8411,0.0,1.0,"n"
1.0,1.0,0.0,0.7285714285714288,0.4,8412,1.0,0.0,"y"
1.0,1.0,1.0,0.6428571428571429,0.4,8413,1.0,0.0,"y"
1.0,1.0,0.0,0.44285714285714284,0.2,8414,0.0,1.0,"n"
1.0,0.0,0.0,0.21428571428571475,0.2,8415,0.0,1.0,"n"
0.0,1.0,0.0,0.7571428571428573,1.0,8416,1.0,0.0,"y"
0.0,0.0,1.0,0.21428571428571475,0.0,8417,0.0,1.0,"n"
1.0,1.0,1.0,0.7714285714285712,0.6,8418,1.0,0.0,"y"
1.0,1.0,1.0,0.8857142857142857,0.6,8419,1.0,0.0,"y"
0.0,0.0,0.0,0.0,0.0,8420,0.0,1.0,"n"
0.0,0.0,0.0,0.057142857142857176,0.0,8421,0.0,1.0,"n"
0.0,0.0,1.0,0.4714285714285714,0.2,8422,0.0,1.0,"n"
1.0,0.0,0.0,0.4285714285714288,0.0,8423,0.0,1.0,"n"
1.0,0.0,1.0,0.028571428571428588,0.2,8424,0.0,1.0,"n"
0.0,0.0,0.0,0.32857142857142846,0.0,8425,0.0,1.0,"n"
1.0,0.0,0.0,0.2571428571428573,0.2,8426,0.0,1.0,"n"
0.0,0.0,0.0,0.2857142857142859,0.2,8427,0.0,1.0,"n"
0.0,0.0,1.0,0.37142857142857166,0.0,8428,0.0,1.0,"n"
0.0,1.0,1.0,0.7714285714285712,0.6,8429,1.0,0.0,"y"
0.0,0.0,0.0,0.35714285714285704,0.2,8430,0.0,1.0,"n"
0.0,0.0,1.0,0.2999999999999999,0.2,8431,0.0,1.0,"n"
0.0,0.0,0.0,0.20000000000000012,0.0,8432,0.0,1.0,"n"
0.0,1.0,0.0,0.9000000000000002,1.0,8433,1.0,0.0,"y"
0.0,0.0,1.0,0.35714285714285704,0.2,8434,0.0,1.0,"n"
1.0,0.0,1.0,0.014285714285714611,0.2,8435,0.0,1.0,"n"
0.0,1.0,0.0,0.7285714285714288,0.4,8436,1.0,0.0,"y"
0.0,1.0,1.0,0.5285714285714286,0.4,8437,1.0,0.0,"y"
0.0,1.0,1.0,0.4571428571428574,0.0,8438,0.0,1.0,"n"
1.0,0.0,1.0,0.7142857142857141,0.8,8439,1.0,0.0,"y"
0.0,0.0,1.0,0.18571428571428614,0.0,8440,0.0,1.0,"n"
1.0,1.0,0.0,0.6000000000000004,1.0,8441,1.0,0.0,"y"
1.0,1.0,1.0,0.057142857142857176,0.2,8442,0.0,1.0,"n"
0.0,1.0,1.0,0.8285714285714285,0.6,8443,1.0,0.0,"y"
0.0,1.0,1.0,0.12857142857142898,0.0,8444,0.0,1.0,"n"
0.0,1.0,1.0,0.7999999999999998,0.4,8445,1.0,0.0,"y"
0.0,1.0,1.0,0.8857142857142857,0.2,8446,1.0,0.0,"y"
1.0,0.0,0.0,0.40000000000000024,0.0,8447,0.0,1.0,"n"
0.0,0.0,0.0,0.48571428571428604,0.2,8448,0.0,1.0,"n"
0.0,0.0,1.0,0.44285714285714284,0.2,8449,0.0,1.0,"n"
0.0,1.0,1.0,0.8285714285714285,0.2,8450,1.0,0.0,"y"
1.0,1.0,1.0,0.9428571428571428,0.4,8451,1.0,0.0,"y"
0.0,0.0,1.0,0.15714285714285756,0.2,8452,0.0,1.0,"n"
0.0,0.0,1.0,0.18571428571428614,0.2,8453,0.0,1.0,"n"
0.0,0.0,1.0,0.37142857142857166,0.2,8454,0.0,1.0,"n"
1.0,1.0,0.0,0.40000000000000024,0.2,8455,0.0,1.0,"n"
1.0,1.0,1.0,0.08571428571428577,0.2,8456,0.0,1.0,"n"
0.0,1.0,0.0,0.10000000000000038,0.0,8457,0.0,1.0,"n"
1.0,0.0,0.0,0.3857142857142856,0.2,8458,0.0,1.0,"n"
1.0,1.0,0.0,0.9000000000000002,0.4,8459,1.0,0.0,"y"
0.0,1.0,1.0,0.5571428571428572,1.0,8460,1.0,0.0,"y"
0.0,1.0,1.0,0.6857142857142855,0.6,8461,1.0,0.0,"y"
0.0,0.0,1.0,0.18571428571428614,0.0,8462,0.0,1.0,"n"
1.0,0.0,1.0,0.12857142857142898,0.2,8463,0.0,1.0,"n"
1.0,1.0,0.0,1.0,0.6,8464,1.0,0.0,"y"
1.0,0.0,1.0,0.48571428571428604,0.2,8465,0.0,1.0,"n"
0.0,0.0,0.0,0.17142857142857154,0.2,8466,0.0,1.0,"n"
0.0,0.0,0.0,0.40000000000000024,0.2,8467,0.0,1.0,"n"
1.0,0.0,0.0,0.4714285714285714,0.0,8468,0.0,1.0,"n"
1.0,1.0,0.0,0.41428571428571426,0.0,8469,0.0,1.0,"n"
0.0,1.0,1.0,0.6714285714285715,0.6,8470,1.0,0.0,"y"
1.0,0.0,1.0,0.2571428571428573,0.2,8471,0.0,1.0,"n"
0.0,1.0,1.0,0.6714285714285715,0.6,8472,1.0,0.0,"y"
0.0,1.0,0.0,0.8571428571428571,0.2,8473,1.0,0.0,"y"
0.0,1.0,0.0,0.4714285714285714,0.0,8474,0.0,1.0,"n"
0.0,1.0,0.0,0.8571428571428571,0.2,8475,1.0,0.0,"y"
0.0,0.0,0.0,0.07142857142857179,0.0,8476,0.0,1.0,"n"
1.0,0.0,1.0,0.11428571428571435,0.0,8477,0.0,1.0,"n"
1.0,1.0,0.0,0.6571428571428569,0.2,8478,1.0,0.0,"y"
1.0,0.0,1.0,0.21428571428571475,0.0,8479,0.0,1.0,"n"
1.0,0.0,0.0,0.3428571428571431,0.0,8480,0.0,1.0,"n"
0.0,0.0,0.0,0.5714285714285718,0.6,8481,0.9999999999999999,0.0,"y"
1.0,1.0,0.0,0.9571428571428574,0.6,8482,1.0,0.0,"y"
1.0,0.0,0.0,0.3857142857142856,0.0,8483,0.0,1.0,"n"
1.0,1.0,0.0,0.2571428571428573,0.2,8484,0.0,1.0,"n"
0.0,0.0,1.0,0.5,0.0,8485,0.0,1.0,"n"
0.0,1.0,0.0,0.5,0.4,8486,1.0,0.0,"y"
1.0,1.0,0.0,0.3428571428571431,0.2,8487,0.0,1.0,"n"
1.0,1.0,1.0,0.6000000000000004,0.2,8488,1.0,0.0,"y"
1.0,1.0,0.0,0.9714285714285714,0.8,8489,1.0,0.0,"y"
0.0,1.0,1.0,0.15714285714285756,0.0,8490,0.0,1.0,"n"
1.0,1.0,1.0,0.5857142857142857,0.2,8491,1.0,0.0,"y"
1.0,1.0,1.0,0.18571428571428614,0.0,8492,0.0,1.0,"n"
1.0,1.0,0.0,0.985714285714286,0.2,8493,1.0,0.0,"y"
0.0,0.0,0.0,0.41428571428571426,0.0,8494,0.0,1.0,"n"
0.0,0.0,1.0,0.11428571428571435,0.0,8495,0.0,1.0,"n"
1.0,1.0,1.0,0.8142857142857145,1.0,8496,1.0,0.0,"y"
1.0,1.0,0.0,0.35714285714285704,0.0,8497,0.0,1.0,"n"
0.0,1.0,1.0,0.5857142857142857,0.6,8498,1.0,0.0,"y"
1.0,1.0,1.0,0.2857142857142859,0.0,8499,0.0,1.0,"n"
1.0,1.0,1.0,0.7857142857142859,0.6,8500,1.0,0.0,"y"
1.0,1.0,1.0,0.07142857142857179,0.2,8501,0.0,1.0,"n"
1.0,1.0,1.0,0.7285714285714288,0.8,8502,1.0,0.0,"y"
0.0,0.0,1.0,0.41428571428571426,0.2,8503,0.0,1.0,"n"
1.0,1.0,1.0,0.6142857142857143,0.4,8504,1.0,0.0,"y"
1.0,0.0,0.0,0.2999999999999999,0.2,8505,0.0,1.0,"n"
1.0,0.0,0.0,0.32857142857142846,0.0,8506,0.0,1.0,"n"
0.0,1.0,0.0,0.11428571428571435,0.0,8507,0.0,1.0,"n"
1.0,0.0,0.0,0.12857142857142898,0.2,8508,0.0,1.0,"n"
1.0,0.0,0.0,0.2571428571428573,0.0,8509,0.0,1.0,"n"
1.0,1.0,1.0,0.7428571428571427,0.2,8510,1.0,0.0,"y"
1.0,0.0,1.0,0.14285714285714296,0.2,8511,0.0,1.0,"n"
1.0,1.0,0.0,0.07142857142857179,0.2,8512,0.0,1.0,"n"
0.0,1.0,0.0,0.5714285714285718,0.2,8513,1.0,0.0,"y"
1.0,0.0,0.0,0.32857142857142846,0.0,8514,0.0,1.0,"n"
0.0,0.0,0.0,0.2571428571428573,0.0,8515,0.0,1.0,"n"
1.0,0.0,0.0,0.5428571428571431,0.4,8516,1.0,0.0,"y"
0.0,0.0,0.0,0.37142857142857166,0.0,8517,0.0,1.0,"n"
1.0,0.0,1.0,0.40000000000000024,0.2,8518,0.0,1.0,"n"
0.0,0.0,0.0,0.028571428571428588,0.0,8519,0.0,1.0,"n"
0.0,1.0,1.0,0.12857142857142898,0.2,8520,0.0,1.0,"n"
0.0,0.0,0.0,0.5,0.0,8521,0.0,1.0,"n"
1.0,0.0,0.0,0.2999999999999999,0.0,8522,0.0,1.0,"n"
1.0,0.0,1.0,0.21428571428571475,0.0,8523,0.0,1.0,"n"
1.0,0.0,0.0,0.15714285714285756,0.2,8524,0.0,1.0,"n"
0.0,0.0,1.0,0.2571428571428573,0.0,8525,0.0,1.0,"n"
0.0,1.0,0.0,0.8285714285714285,0.6,8526,1.0,0.0,"y"
1.0,0.0,1.0,0.37142857142857166,0.0,8527,0.0,1.0,"n"
1.0,0.0,1.0,0.2999999999999999,0.0,8528,0.0,1.0,"n"
0.0,0.0,1.0,0.40000000000000024,0.0,8529,0.0,1.0,"n"
0.0,1.0,1.0,0.37142857142857166,0.0,8530,0.0,1.0,"n"
1.0,1.0,1.0,0.014285714285714611,0.0,8531,0.0,1.0,"n"
0.0,0.0,0.0,0.20000000000000012,0.2,8532,0.0,1.0,"n"
0.0,0.0,1.0,0.32857142857142846,0.0,8533,0.0,1.0,"n"
1.0,1.0,1.0,0.7571428571428573,0.2,8534,1.0,0.0,"y"
1.0,1.0,1.0,0.6142857142857143,1.0,8535,1.0,0.0,"y"
1.0,1.0,1.0,0.41428571428571426,0.2,8536,0.0,1.0,"n"
1.0,0.0,1.0,0.14285714285714296,0.2,8537,0.0,1.0,"n"
1.0,1.0,0.0,0.5857142857142857,1.0,8538,1.0,0.0,"y"
0.0,1.0,0.0,0.7142857142857141,1.0,8539,1.0,0.0,"y"
1.0,1.0,1.0,0.7428571428571427,0.6,8540,1.0,0.0,"y"
1.0,1.0,0.0,0.12857142857142898,0.2,8541,0.0,1.0,"n"
0.0,1.0,0.0,0.6571428571428569,1.0,8542,1.0,0.0,"y"
1.0,1.0,0.0,0.8714285714285717,0.6,8543,1.0,0.0,"y"
0.0,1.0,1.0,0.7857142857142859,0.8,8544,1.0,0.0,"y"
0.0,1.0,1.0,0.7285714285714288,1.0,8545,1.0,0.0,"y"
0.0,0.0,1.0,0.057142857142857176,0.2,8546,0.0,1.0,"n"
1.0,1.0,1.0,0.9000000000000002,0.6,8547,1.0,0.0,"y"
0.0,1.0,0.0,0.7000000000000002,0.8,8548,1.0,0.0,"y"
1.0,0.0,1.0,0.057142857142857176,0.2,8549,0.0,1.0,"n"
0.0,0.0,1.0,0.21428571428571475,0.0,8550,0.0,1.0,"n"
1.0,1.0,0.0,0.12857142857142898,0.0,8551,0.0,1.0,"n"
1.0,1.0,1.0,0.8285714285714285,0.4,8552,1.0,0.0,"y"
0.0,1.0,1.0,0.8857142857142857,1.0,8553,1.0,0.0,"y"
1.0,1.0,1.0,0.7714285714285712,0.8,8554,1.0,0.0,"y"
1.0,0.0,1.0,0.48571428571428604,0.2,8555,0.0,1.0,"n"
0.0,1.0,1.0,0.4285714285714288,0.2,8556,0.0,1.0,"n"
1.0,0.0,1.0,0.3857142857142856,0.2,8557,0.0,1.0,"n"
1.0,0.0,0.0,0.4571428571428574,0.2,8558,0.0,1.0,"n"
1.0,0.0,1.0,0.4571428571428574,0.2,8559,0.0,1.0,"n"
0.0,1.0,0.0,0.7142857142857141,0.4,8560,1.0,0.0,"y"
1.0,1.0,1.0,0.6142857142857143,0.8,8561,1.0,0.0,"y"
0.0,1.0,1.0,0.6857142857142855,0.4,8562,1.0,0.0,"y"
1.0,0.0,1.0,0.4571428571428574,0.0,8563,0.0,1.0,"n"
0.0,0.0,0.0,0.4571428571428574,0.2,8564,0.0,1.0,"n"
0.0,0.0,0.0,0.042857142857143204,0.0,8565,0.0,1.0,"n"
1.0,1.0,0.0,0.3428571428571431,0.0,8566,0.0,1.0,"n"
0.0,1.0,0.0,0.8285714285714285,0.2,8567,1.0,0.0,"y"
1.0,1.0,1.0,0.37142857142857166,0.0,8568,0.0,1.0,"n"
0.0,0.0,0.0,0.6714285714285715,1.0,8569,1.0,0.0,"y"
0.0,1.0,1.0,0.9714285714285714,0.2,8570,1.0,0.0,"y"
1.0,1.0,1.0,0.7857142857142859,1.0,8571,1.0,0.0,"y"
1.0,1.0,1.0,0.7714285714285712,0.2,8572,1.0,0.0,"y"
1.0,1.0,1.0,0.9000000000000002,0.6,8573,1.0,0.0,"y"
1.0,0.0,1.0,0.3142857142857145,0.2,8574,0.0,1.0,"n"
1.0,1.0,0.0,0.17142857142857154,0.0,8575,0.0,1.0,"n"
1.0,1.0,1.0,0.7857142857142859,0.8,8576,1.0,0.0,"y"
1.0,1.0,1.0,0.6714285714285715,0.2,8577,1.0,0.0,"y"
0.0,1.0,1.0,0.5285714285714286,0.8,8578,1.0,0.0,"y"
1.0,0.0,1.0,0.7571428571428573,0.6,8579,1.0,0.0,"y"
0.0,1.0,0.0,0.5857142857142857,0.6,8580,1.0,0.0,"y"
0.0,0.0,1.0,0.028571428571428588,0.2,8581,0.0,1.0,"n"
1.0,0.0,1.0,0.37142857142857166,0.2,8582,0.0,1.0,"n"
1.0,1.0,1.0,0.14285714285714296,0.0,8583,0.0,1.0,"n"
0.0,1.0,1.0,0.7285714285714288,0.8,8584,1.0,0.0,"y"
1.0,0.0,1.0,0.41428571428571426,0.2,8585,0.0,1.0,"n"
0.0,1.0,1.0,0.8714285714285717,0.4,8586,1.0,0.0,"y"
0.0,0.0,0.0,0.21428571428571475,0.0,8587,0.0,1.0,"n"
0.0,0.0,1.0,0.14285714285714296,0.2,8588,0.0,1.0,"n"
0.0,0.0,0.0,0.8285714285714285,0.8,8589,1.0,0.0,"y"
1.0,1.0,0.0,0.7571428571428573,0.8,8590,1.0,0.0,"y"
1.0,1.0,0.0,0.6142857142857143,1.0,8591,1.0,0.0,"y"
0.0,0.0,1.0,0.4285714285714288,0.0,8592,0.0,1.0,"n"
1.0,0.0,1.0,0.44285714285714284,0.2,8593,0.0,1.0,"n"
1.0,1.0,0.0,0.14285714285714296,0.2,8594,0.0,1.0,"n"
0.0,0.0,1.0,0.042857142857143204,0.0,8595,0.0,1.0,"n"
1.0,0.0,0.0,0.028571428571428588,0.0,8596,0.0,1.0,"n"
1.0,0.0,0.0,0.4285714285714288,0.2,8597,0.0,1.0,"n"
0.0,0.0,1.0,0.08571428571428577,0.2,8598,0.0,1.0,"n"
0.0,1.0,1.0,0.12857142857142898,0.2,8599,0.0,1.0,"n"
0.0,0.0,1.0,0.4714285714285714,0.2,8600,0.0,1.0,"n"
1.0,1.0,0.0,0.4714285714285714,0.2,8601,0.0,1.0,"n"
0.0,0.0,1.0,0.2285714285714287,0.0,8602,0.0,1.0,"n"
0.0,1.0,0.0,0.24285714285714333,0.2,8603,0.0,1.0,"n"
0.0,1.0,1.0,0.14285714285714296,0.0,8604,0.0,1.0,"n"
1.0,1.0,0.0,0.5285714285714286,0.6,8605,1.0,0.0,"y"
1.0,1.0,1.0,0.8285714285714285,0.4,8606,1.0,0.0,"y"
1.0,1.0,1.0,0.5571428571428572,0.2,8607,1.0,0.0,"y"
0.0,1.0,1.0,0.7571428571428573,0.2,8608,1.0,0.0,"y"
1.0,0.0,0.0,0.3428571428571431,0.2,8609,0.0,1.0,"n"
1.0,0.0,1.0,0.17142857142857154,0.2,8610,0.0,1.0,"n"
1.0,1.0,0.0,0.18571428571428614,0.0,8611,0.0,1.0,"n"
0.0,1.0,0.0,0.7000000000000002,0.6,8612,1.0,0.0,"y"
1.0,0.0,0.0,0.057142857142857176,0.0,8613,0.0,1.0,"n"
1.0,1.0,0.0,0.10000000000000038,0.0,8614,0.0,1.0,"n"
1.0,1.0,0.0,0.07142857142857179,0.2,8615,0.0,1.0,"n"
0.0,0.0,1.0,0.11428571428571435,0.0,8616,0.0,1.0,"n"
0.0,0.0,1.0,0.057142857142857176,0.0,8617,0.0,1.0,"n"
1.0,1.0,1.0,0.21428571428571475,0.2,8618,0.0,1.0,"n"
1.0,0.0,1.0,0.24285714285714333,0.0,8619,0.0,1.0,"n"
0.0,1.0,0.0,0.48571428571428604,0.0,8620,0.0,1.0,"n"
0.0,0.0,0.0,0.028571428571428588,0.0,8621,0.0,1.0,"n"
1.0,0.0,0.0,0.2571428571428573,0.2,8622,0.0,1.0,"n"
1.0,0.0,1.0,0.48571428571428604,0.2,8623,0.0,1.0,"n"
0.0,1.0,0.0,0.8714285714285717,0.8,8624,1.0,0.0,"y"
1.0,0.0,0.0,0.2714285714285719,0.0,8625,0.0,1.0,"n"
0.0,1.0,1.0,0.057142857142857176,0.2,8626,0.0,1.0,"n"
1.0,1.0,1.0,0.9428571428571428,1.0,8627,1.0,0.0,"y"
0.0,0.0,0.0,0.11428571428571435,0.0,8628,0.0,1.0,"n"
0.0,0.0,1.0,0.24285714285714333,0.2,8629,0.0,1.0,"n"
1.0,1.0,0.0,0.7571428571428573,0.6,8630,1.0,0.0,"y"
1.0,1.0,1.0,0.6000000000000004,0.6,8631,1.0,0.0,"y"
1.0,0.0,0.0,0.12857142857142898,0.0,8632,0.0,1.0,"n"
1.0,0.0,0.0,0.10000000000000038,0.2,8633,0.0,1.0,"n"
0.0,0.0,1.0,0.12857142857142898,0.0,8634,0.0,1.0,"n"
0.0,1.0,0.0,0.6142857142857143,1.0,8635,1.0,0.0,"y"
1.0,1.0,0.0,0.11428571428571435,0.2,8636,0.0,1.0,"n"
0.0,1.0,1.0,0.9571428571428574,0.2,8637,1.0,0.0,"y"
0.0,1.0,0.0,0.6142857142857143,0.2,8638,1.0,0.0,"y"
0.0,1.0,1.0,0.5,0.0,8639,0.0,1.0,"n"
1.0,1.0,0.0,0.6714285714285715,0.8,8640,1.0,0.0,"y"
0.0,0.0,0.0,0.2999999999999999,0.0,8641,0.0,1.0,"n"
0.0,1.0,1.0,0.8571428571428571,0.2,8642,1.0,0.0,"y"
0.0,1.0,1.0,0.5285714285714286,0.8,8643,1.0,0.0,"y"
0.0,0.0,1.0,0.10000000000000038,0.0,8644,0.0,1.0,"n"
1.0,1.0,1.0,0.18571428571428614,0.0,8645,0.0,1.0,"n"
1.0,0.0,1.0,0.08571428571428577,0.2,8646,0.0,1.0,"n"
1.0,1.0,0.0,0.44285714285714284,0.0,8647,0.0,1.0,"n"
0.0,0.0,1.0,0.4285714285714288,0.0,8648,0.0,1.0,"n"
0.0,1.0,0.0,0.5857142857142857,0.2,8649,1.0,0.0,"y"
0.0,0.0,1.0,0.12857142857142898,0.0,8650,0.0,1.0,"n"
0.0,1.0,0.0,0.6428571428571429,0.6,8651,1.0,0.0,"y"
0.0,0.0,1.0,0.028571428571428588,0.0,8652,0.0,1.0,"n"
0.0,1.0,0.0,0.6571428571428569,0.6,8653,1.0,0.0,"y"
0.0,0.0,0.0,0.0,0.2,8654,0.0,1.0,"n"
1.0,0.0,0.0,0.07142857142857179,0.0,8655,0.0,1.0,"n"
0.0,1.0,0.0,0.057142857142857176,0.0,8656,0.0,1.0,"n"
0.0,1.0,1.0,0.8142857142857145,0.2,8657,1.0,0.0,"y"
0.0,1.0,0.0,0.7571428571428573,0.4,8658,1.0,0.0,"y"
0.0,1.0,1.0,0.2285714285714287,0.2,8659,0.0,1.0,"n"
0.0,1.0,1.0,0.5571428571428572,0.8,8660,1.0,0.0,"y"
0.0,0.0,0.0,0.4714285714285714,0.2,8661,0.0,1.0,"n"
1.0,0.0,0.0,0.32857142857142846,0.2,8662,0.0,1.0,"n"
1.0,0.0,1.0,0.6428571428571429,0.4,8663,1.0,0.0,"y"
0.0,1.0,1.0,0.8285714285714285,0.6,8664,1.0,0.0,"y"
0.0,1.0,1.0,0.7857142857142859,0.2,8665,1.0,0.0,"y"
1.0,1.0,1.0,0.7714285714285712,0.4,8666,1.0,0.0,"y"
0.0,1.0,1.0,0.7999999999999998,0.4,8667,1.0,0.0,"y"
1.0,0.0,0.0,0.2571428571428573,0.2,8668,0.0,1.0,"n"
1.0,1.0,1.0,0.7000000000000002,0.8,8669,1.0,0.0,"y"
0.0,1.0,0.0,1.0,1.0,8670,1.0,0.0,"y"
0.0,1.0,0.0,0.5142857142857146,0.2,8671,1.0,0.0,"y"
1.0,1.0,1.0,0.10000000000000038,0.2,8672,0.0,1.0,"n"
1.0,1.0,0.0,0.44285714285714284,0.0,8673,0.0,1.0,"n"
1.0,0.0,0.0,0.21428571428571475,0.0,8674,0.0,1.0,"n"
0.0,1.0,0.0,0.7857142857142859,0.2,8675,1.0,0.0,"y"
0.0,0.0,1.0,0.18571428571428614,0.2,8676,0.0,1.0,"n"
0.0,0.0,1.0,0.18571428571428614,0.0,8677,0.0,1.0,"n"
1.0,1.0,0.0,0.18571428571428614,0.2,8678,0.0,1.0,"n"
0.0,1.0,1.0,0.14285714285714296,0.0,8679,0.0,1.0,"n"
0.0,1.0,0.0,0.028571428571428588,0.0,8680,0.0,1.0,"n"
1.0,0.0,1.0,0.014285714285714611,0.2,8681,0.0,1.0,"n"
1.0,0.0,1.0,0.41428571428571426,0.0,8682,0.0,1.0,"n"
0.0,0.0,1.0,0.2285714285714287,0.2,8683,0.0,1.0,"n"
0.0,1.0,1.0,0.8857142857142857,0.2,8684,1.0,0.0,"y"
1.0,1.0,1.0,0.7999999999999998,1.0,8685,1.0,0.0,"y"
1.0,1.0,1.0,0.7142857142857141,0.6,8686,1.0,0.0,"y"
1.0,0.0,1.0,0.20000000000000012,0.2,8687,0.0,1.0,"n"
0.0,1.0,0.0,0.8857142857142857,0.2,8688,1.0,0.0,"y"
1.0,0.0,0.0,0.3142857142857145,0.2,8689,0.0,1.0,"n"
0.0,1.0,1.0,0.4714285714285714,0.0,8690,0.0,1.0,"n"
1.0,0.0,0.0,0.2714285714285719,0.0,8691,0.0,1.0,"n"
1.0,0.0,0.0,0.11428571428571435,0.0,8692,0.0,1.0,"n"
1.0,0.0,0.0,0.0,0.0,8693,0.0,1.0,"n"
0.0,0.0,1.0,0.2571428571428573,0.2,8694,0.0,1.0,"n"
0.0,0.0,0.0,0.40000000000000024,0.2,8695,0.0,1.0,"n"
0.0,1.0,0.0,0.6142857142857143,0.6,8696,1.0,0.0,"y"
0.0,0.0,0.0,0.4714285714285714,0.0,8697,0.0,1.0,"n"
1.0,1.0,0.0,0.9571428571428574,0.8,8698,1.0,0.0,"y"
